key,tau,p,regime,composite-zi,composite,global-slv,const-lam,bucket,garch,pit
KXFED-26JUN-T4.00,33.0,0.01,3,-0.3834241990506138,-0.3834241990506138,-0.10130169280902601,-0.40254216657276193,-1.8654171546416847,-1.7033238021718788,0.7439060772145096
KXFED-26JUN-T4.00,32.0,0.01,3,-2.2086779406068158,-2.2086779406068158,-3.6568330313175204,-1.7037735120995774,-1.9407265495404613,-1.8007429140103357,0.9028893408235775
KXFED-26JUN-T4.00,31.0,0.02,3,-0.3834241990506138,-0.3834241990506138,-0.5176781326481964,-1.0075738097147375,-1.8654171546416847,-1.698983793527212,0.4859931741651068
KXFED-26JUN-T4.00,30.0,0.02,3,-0.3834241990506138,-0.3834241990506138,-0.25036764466827444,-0.9729852270081611,-1.8654171546416847,-1.6908985771108862,0.23317133474482837
KXFED-26JUN-T4.00,29.0,0.02,3,-2.267038944003847,-2.267038944003847,-2.994234290730987,-1.2204543697015646,-1.8342979854678034,-1.791941201765357,0.09022308254592588
KXFED-26JUN-T4.00,28.0,0.01,3,-2.267038944003847,-2.267038944003847,-2.3301418540465177,-1.3508175573423966,-1.8342979854678034,-1.796277794032947,0.8804801177668554
KXFED-26JUN-T4.00,27.0,0.02,3,-0.3516937385403211,-0.3516937385403211,-0.602149281023912,-1.0175210055678061,-1.7369237686588597,-1.6939943649731921,0.3986472985281697
KXFED-26JUN-T4.00,26.0,0.02,3,-2.267038944003847,-2.267038944003847,-2.2965015070641663,-1.1712234506796544,-1.8342979854678034,-1.7941271287271823,0.10496542660310915
KXFED-26JUN-T4.00,25.0,0.01,3,-2.267038944003847,-2.267038944003847,-2.2737682548804528,-1.38354144982304,-1.8342979854678034,-1.798202445032107,0.938793900861778
KXFED-26JUN-T4.00,24.0,0.02,3,-0.3516937385403211,-0.3516937385403211,-0.6241028448627975,-1.0497062421943526,-1.7369237686588597,-1.6961460562584145,0.49892773160719694
KXFED-26JUN-T4.00,23.0,0.02,3,-2.267038944003847,-2.267038944003847,-2.256218868738379,-1.1659620220475722,-1.8342979854678034,-1.795649196644817,0.049927011454199484
KXFED-26JUN-T4.00,22.0,0.01,3,-0.3516937385403211,-0.3516937385403211,-0.29469119994856713,-0.5686877135600348,-1.7369237686588597,-1.693291270586965,0.6118328608188723
KXFED-26JUN-T4.00,21.0,0.005,3,-0.3516937385403211,-0.3516937385403211,-0.1779276665509151,-0.32098807279576613,-1.7369237686588597,-1.6887634264987128,0.4515391379446404
KXFED-26JUN-T4.00,19.0,0.01,3,-0.3516937385403211,-0.3516937385403211,-0.28226779362398874,-0.5386939213379568,-1.7369237686588597,-1.6847110200339452,0.7329490961582157
KXFED-26JUN-T4.00,18.0,0.01,3,-0.3516937385403211,-0.3516937385403211,-0.12757540785681962,-0.5559516642829334,-1.7369237686588597,-1.6780453635402635,0.665112087044812
KXFED-26JUN-T4.00,17.0,0.01,3,-0.3516937385403211,-0.3516937385403211,-0.06445217207380625,-0.5737429310279867,-1.7369237686588597,-1.672055259675182,0.38491547225836953
KXFED-26JUN-T4.00,16.0,0.01,3,-0.3516937385403211,-0.3516937385403211,-0.04058900163202569,-0.5914476772578781,-1.7369237686588597,-1.6666791799688854,0.7133950666600717
KXFED-26JUN-T4.00,15.0,0.01,3,-0.3516937385403211,-0.3516937385403211,-0.03234372516869369,-0.6104368873383613,-1.7369237686588597,-1.6618598286346935,0.5099034577335751
KXFED-26JUN-T4.00,14.0,0.01,3,-0.3516937385403211,-0.3516937385403211,-0.0302126909015866,-0.6312360575179544,-1.7369237686588597,-1.6575441314464048,0.6316231522024046
KXFED-26JUN-T4.00,13.0,0.01,2,-0.33988689320890314,-0.33988689320890314,-0.030509576464440486,-0.6542122099259353,-1.9124471644710803,-1.6536831551075248,0.17628658788003448
KXFED-26JUN-T4.00,12.0,0.01,2,-0.33988689320890314,-0.33988689320890314,-0.03186322794658608,-0.6797705345646153,-1.9124471644710803,-1.6502319729405062,0.33033081590198776
KXFED-26JUN-T4.00,11.0,0.01,2,-0.33988689320890314,-0.33988689320890314,-0.033798127538016344,-0.7084173897904279,-1.9124471644710803,-1.6471494908768443,0.7418246027287043
KXFED-26JUN-T4.00,10.0,0.01,2,-0.33988689320890314,-0.33988689320890314,-0.03618720298657568,-0.7408087052087498,-1.9124471644710803,-1.6443982457670745,0.14792659206148828
KXFED-26JUN-T4.00,9.0,0.005,2,-0.33988689320890314,-0.33988689320890314,-0.10731423057902477,-0.2909720838566978,-1.9124471644710803,-1.6452131996731822,0.62184454218656
KXFED-26JUN-T4.00,8.0,0.005,2,-0.33988689320890314,-0.33988689320890314,-0.05806778625721456,-0.27199529135929207,-1.9124471644710803,-1.642670957826525,0.7916513517854938
KXFED-26JUN-T4.00,7.0,0.01,2,-0.33988689320890314,-0.33988689320890314,-0.3679427797123528,-0.8651605657732673,-1.9124471644710803,-1.6436832856048658,0.7326042759458015
KXFED-26JUN-T4.00,6.0,0.01,2,-0.3834010614108319,-0.3834010614108319,-0.2033551233438699,-0.9305730572125157,-2.1179938717426845,-1.6413066938496328,0.2441747853797776
KXFED-26JUN-T4.00,5.0,0.01,2,-2.3209644284432707,-2.3209644284432707,-2.869254618223137,-1.8169113412968252,-2.163437857820728,-1.757579819393088,0.834300933902818
KXFED-26JUN-T4.00,4.0,0.02,2,-2.320964428443271,-2.320964428443271,-1.5925005684511901,-1.288181113534026,-2.1634378578207287,-1.7661438275758143,0.0789970323265313
KXFED-26JUN-T4.00,3.0,0.01,2,-0.3834010614108319,-0.3834010614108319,-0.5218231054220114,-1.2291734562326995,-2.1179938717426845,-1.6600870285935316,0.18126152830814538
KXFED-26JUN-T4.00,2.0,0.01,2,-0.4458410492936927,-0.4458410492936927,-0.33632036065953813,-1.4138814287600767,-3.604072977039016,-1.655957696648018,0.5667379167763404
KXFED-26JUN-T4.00,1.0,0.01,2,-0.4458410492936927,-0.4458410492936927,-0.27960734802828235,-1.7490212066112236,-3.604072977039016,-1.6522647582414856,0.5949851275743583
KXWTAMATCH-26MAY24JOVEAL-EAL,5.0,0.3,1,-2.084282620356614,-1.8828657755845477,-2.3146031141743295,-3.6283240522306923,-2.909156217412886,-3.8735756229456504,0.7630512092211393
KXWTAMATCH-26MAY24JOVEAL-EAL,4.0,0.31,1,-1.0206854618342929,-1.12560578033423,-1.8398564282594938,-3.7256766240647163,-2.899637991969286,-3.813332845891695,0.6270740497551979
KXWTAMATCH-26MAY24JOVEAL-EAL,3.0,0.31,1,-0.6572747740870629,-0.7814406984464702,-1.618843657434082,-3.860890920445495,-2.899637991969286,-3.7543682241001064,0.4080281949574679
KXWTAMATCH-26MAY24JOVEAL-EAL,2.0,0.31,1,-0.4734544945926701,-0.5543092733935342,-1.5828072949817693,-4.0566719568680405,-4.461918603948251,-3.6955027052652145,0.1979261092551855
KXWTAMATCH-26MAY24JOVEAL-EAL,1.0,0.31,1,-12.543316691403247,-14.588600135868306,-7.671466661425889,-3.7874357954269304,-4.838465545854775,-5.59808808928837,3.6647705498714697e-06
KXUFCVICROUND-26JUN14TOPGAE-GAE3,7.0,0.05,3,-2.026373882639335,-2.026373882639335,-1.7851807838130314,-2.113278490129187,-2.791175287894949,-3.8735756229456504,0.35214106375447835
KXUFCVICROUND-26JUN14TOPGAE-GAE3,6.0,0.04,2,-0.3834010614108319,-0.3834010614108319,-0.9213461695883203,-2.1324380557591707,-2.1179938717426845,-3.813332845891695,0.24123317096984553
KXUFCVICROUND-26JUN14TOPGAE-GAE3,5.0,0.04,2,-0.3834010614108319,-0.3834010614108319,-0.6476394456873971,-2.2129245637613852,-2.1179938717426845,-3.7543682241001064,0.21268062858379733
KXUFCVICROUND-26JUN14TOPGAE-GAE3,4.0,0.04,2,-0.3834010614108319,-0.3834010614108319,-0.5079032555121131,-2.3145988218504066,-2.1179938717426845,-3.6955027052652145,0.6086134299397332
KXUFCVICROUND-26JUN14TOPGAE-GAE3,3.0,0.04,2,-0.3834010614108319,-0.3834010614108319,-0.4701307704044444,-2.4492535385607273,-2.1179938717426845,-3.6367484715787404,0.5554822119514826
KXUFCVICROUND-26JUN14TOPGAE-GAE3,2.0,0.04,2,-0.4458410492936927,-0.4458410492936927,-0.5065335808776203,-2.644432900048926,-3.604072977039016,-3.578119146941561,0.7603663613619636
KXUFCVICROUND-26JUN14TOPGAE-GAE3,1.0,0.04,2,-3.924227069734676,-3.924227069734676,-4.096502231029029,-1.9718944739408018,-3.625010936287151,-3.544420186621537,0.025353530504134053
KXPGATOUR-USO26-MMCC,32.0,0.01,3,-0.3834241990506138,-0.3834241990506138,-0.1148127928239326,-0.447188267298816,-1.8654171546416847,-3.8722148464950217,0.7429605842952779
KXPGATOUR-USO26-MMCC,31.0,0.005,3,-0.3834241990506138,-0.3834241990506138,-0.09184421139141716,-0.21093816597869333,-1.8654171546416847,-3.813204901404941,0.7597271333469814
KXPGATOUR-USO26-MMCC,30.0,0.005,3,-0.3834241990506138,-0.3834241990506138,-0.03543670400207908,-0.14824514654010296,-1.8654171546416847,-3.7542404822674382,0.15351953460642082
KXPGATOUR-USO26-MMCC,29.0,0.005,3,-0.3516937385403211,-0.3516937385403211,-0.028850174583915696,-0.198562230176772,-1.7369237686588597,-3.6953751910455845,0.802599749285618
KXPGATOUR-USO26-MMCC,27.0,0.005,3,-0.3516937385403211,-0.3516937385403211,-0.00826162927544914,-0.14105632684290167,-1.7369237686588597,-3.6366212128975115,0.3196508165606844
KXPGATOUR-USO26-MMCC,26.0,0.005,3,-0.3516937385403211,-0.3516937385403211,-0.005894384291624937,-0.14088739059202932,-1.7369237686588597,-3.5779921750147206,0.19998280082685033
KXPGATOUR-USO26-MMCC,25.0,0.01,3,-0.3516937385403211,-0.3516937385403211,-0.23056444591996086,-0.46010192183446025,-1.7369237686588597,-3.519580043770659,0.7693144134166456
KXPGATOUR-USO26-MMCC,24.0,0.01,3,-0.3516937385403211,-0.3516937385403211,-0.10688567410427571,-0.47614581914933485,-1.7369237686588597,-3.4612481104764186,0.34366028990058417
KXPGATOUR-USO26-MMCC,23.0,0.01,3,-0.3516937385403211,-0.3516937385403211,-0.05313306664864556,-0.49260694543957656,-1.7369237686588597,-3.4030922495320475,0.23573346393468816
KXPGATOUR-USO26-MMCC,22.0,0.01,3,-0.3516937385403211,-0.3516937385403211,-0.03252136716210522,-0.5052560993965616,-1.7369237686588597,-3.345133542483376,0.5326600583640165
KXPGATOUR-USO26-MMCC,21.0,0.01,3,-0.3516937385403211,-0.3516937385403211,-0.025211762831182205,-0.517391297913848,-1.7369237686588597,-3.287395420510389,0.7158512599296548
KXPGATOUR-USO26-MMCC,20.0,0.005,3,-0.3516937385403211,-0.3516937385403211,-0.08551675072159297,-0.2341612253955645,-1.7369237686588597,-3.230040825946515,0.3625697871825694
KXPGATOUR-USO26-MMCC,19.0,0.01,3,-0.3516937385403211,-0.3516937385403211,-0.30822213545081595,-0.5297693734598569,-1.7369237686588597,-3.1729774675953974,0.7367907640629149
KXPGATOUR-USO26-MMCC,18.0,0.01,3,-2.267038944003847,-2.267038944003847,-3.1419963718898765,-1.7808244089677046,-1.8342979854678034,-3.122240864145092,0.13101737491195892
KXPGATOUR-USO26-MMCC,17.0,0.004,3,-0.3516937385403211,-0.3516937385403211,-0.13219485139184037,-0.3027914663250583,-1.7369237686588597,-3.059775510681583,0.5101472067735959
KXPGATOUR-USO26-MMCC,16.0,0.002,3,-0.3516937385403211,-0.3516937385403211,-0.1266322795641237,-0.4114739495325241,-1.7369237686588597,-3.003620013469902,0.2966697939326164
KXPGATOUR-USO26-MMCC,15.0,0.002,3,-0.3516937385403211,-0.3516937385403211,-0.07243454679429304,-0.4026781930855671,-1.7369237686588597,-2.9478523722383625,0.3443250544470986
KXPGATOUR-USO26-MMCC,14.0,0.002,3,-0.3516937385403211,-0.3516937385403211,-0.04943525340926217,-0.4062782531622463,-1.7369237686588597,-2.892553376232171,0.2528987527755565
KXPGATOUR-USO26-MMCC,13.0,0.002,2,-0.33988689320890314,-0.33988689320890314,-0.04116652689543649,-0.4124253503870896,-1.9124471644710803,-2.8377731609001438,0.4469822516617169
KXPGATOUR-USO26-MMCC,12.0,0.004,2,-0.33988689320890314,-0.33988689320890314,-0.013803203518830747,-0.2693574238582563,-1.9124471644710803,-2.783619536327746,0.41537619232320233
KXPGATOUR-USO26-MMCC,11.0,0.004,2,-0.33988689320890314,-0.33988689320890314,-0.014054667679665827,-0.2792873353542899,-1.9124471644710803,-2.7300433763946237,0.3399757032943937
KXPGATOUR-USO26-MMCC,10.0,0.0025,2,-0.33988689320890314,-0.33988689320890314,-0.030337605904341508,-0.3918771678816132,-1.9124471644710803,-2.677198770911057,0.42029958416330515
KXPGATOUR-USO26-MMCC,9.0,0.002,2,-0.33988689320890314,-0.33988689320890314,-0.04437395732061458,-0.4450427374762781,-1.9124471644710803,-2.625082150355548,0.3191818581847289
KXPGATOUR-USO26-MMCC,8.0,0.002,2,-0.33988689320890314,-0.33988689320890314,-0.04759455917832967,-0.4555773800662287,-1.9124471644710803,-2.573792772506855,0.7435273878218527
KXPGATOUR-USO26-MMCC,7.0,0.003,2,-0.33988689320890314,-0.33988689320890314,-0.029409387969839884,-0.3924492898529327,-1.9124471644710803,-2.523432130262162,0.7846848222995918
KXPGATOUR-USO26-MMCC,6.0,0.0015,2,-0.3834010614108319,-0.3834010614108319,-0.08070436527548926,-0.5251003464197058,-2.1179938717426845,-2.4740880329444033,0.43664634986793854
KXPGATOUR-USO26-MMCC,5.0,0.003,2,-0.3834010614108319,-0.3834010614108319,-0.036784141527674126,-0.4311820161506716,-2.1179938717426845,-2.425811726374707,0.21946479266247748
KXPGATOUR-USO26-MMCC,4.0,0.003,2,-0.3834010614108319,-0.3834010614108319,-0.04243221667668758,-0.45956494169719575,-2.1179938717426845,-2.378617022279316,0.34004960159830744
KXPGATOUR-USO26-MMCC,3.0,0.002,2,-0.3834010614108319,-0.3834010614108319,-0.08256848516634538,-0.5609278125200508,-2.1179938717426845,-2.3326818588751093,0.6066365018908864
KXPGATOUR-USO26-MMCC,2.0,0.003,2,-0.4458410492936927,-0.4458410492936927,-0.06429623632779195,-0.5785215877427318,-3.604072977039016,-2.288056809711594,0.8006313343854845
KXPGATOUR-USO26-MMCC,1.0,0.002,2,-0.4458410492936927,-0.4458410492936927,-0.13966132839967738,-0.812672892819582,-3.604072977039016,-2.2448213751896646,0.6576343804078841
KXWCMOV-26JUL03AUSEGY-EGYPEN,6.0,0.07,3,-1.9124377365581697,-1.9124377365581697,-1.9426836066072148,-2.697311637483024,-2.8298630478654103,-3.8735756229456504,0.6922435315973172
KXWCMOV-26JUL03AUSEGY-EGYPEN,5.0,0.08,3,-4.993141513052733,-4.993141513052733,-4.768148338547465,-3.598644146001273,-3.367047818129599,-3.888344219683622,0.9251076446101157
KXWCMOV-26JUL03AUSEGY-EGYPEN,4.0,0.15,3,-1.8735991732529447,-1.8735991732529447,-2.407087953971572,-3.2658660839374702,-2.7648690898884003,-3.765375625746729,0.21050640397463216
KXWCMOV-26JUL03AUSEGY-EGYPEN,3.0,0.14,3,-1.9124377365581697,-1.9124377365581697,-2.1018820805122305,-3.353265880840042,-2.8298630478654094,-3.7069160266425247,0.3099036662626887
KXWCMOV-26JUL03AUSEGY-EGYPEN,2.0,0.13,1,-1.8494392195620275,-1.7432026495134132,-2.0196372392844353,-3.4921692082998312,-4.063454738169214,-3.648617226984362,0.22806465679229854
KXWCMOV-26JUL03AUSEGY-EGYPEN,1.0,0.12,1,-10.847424532605565,-15.74849471380481,-8.662708142279454,-9.030576466620262,-11.101739922584516,-21.768665661190433,0.9999465743898533
KXLOLGAME-26JUN131600C9TL-C9,4.0,0.57,1,-2.0753526388967067,-1.8935572635854856,-2.4340029944779076,-3.8315188617017744,-2.8927022587834923,-3.8735756229456504,0.7013894256553609
KXLOLGAME-26JUN131600C9TL-C9,3.0,0.58,1,-3.940523710487526,-3.8188609088878405,-3.2979523130699517,-3.996127766116411,-3.040348069595829,-3.837826355685183,0.05693898029414588
KXLOLGAME-26JUN131600C9TL-C9,2.0,0.54,1,-2.57874260693847,-2.4779148466361103,-2.7871630981886004,-4.181828045754656,-4.473659118101487,-3.764277308698808,0.2730034318691346
KXLOLGAME-26JUN131600C9TL-C9,1.0,0.52,1,-9.220711589261494,-11.792197929038727,-7.093326977180357,-5.151145959498963,-5.5384772422688755,-8.699970794300244,0.0001801318242473081
KXWC1HSPREAD-26JUN25ECUGER-GER2,21.0,0.495,1,-1.343209752611628,-1.4398133622202147,-1.9570325493719425,-3.428032472228591,-3.1845647413279705,-3.8722148464950217,0.38780033246429996
KXWC1HSPREAD-26JUN25ECUGER-GER2,19.0,0.495,1,-0.5567300440923231,-0.7109323197319772,-1.2183141797942034,-3.2140541116625205,-3.1845647413279705,-3.8131622459661925,0.3293063617101445
KXWC1HSPREAD-26JUN25ECUGER-GER2,18.0,0.495,1,-0.40812985830487075,-0.49688848459763163,-1.026764526047,-3.225540883095613,-3.1845647413279705,-3.7541978944030907,0.20051457931211314
KXWC1HSPREAD-26JUN25ECUGER-GER2,17.0,0.495,1,-0.47240702125450923,-0.5805056140333986,-1.222214291682052,-3.501349651040888,-3.1845647413279705,-3.6953326790780716,0.7334070664247284
KXWC1HSPREAD-26JUN25ECUGER-GER2,15.0,0.495,1,-8.381735300481983,-8.670183947449154,-6.064881115239689,-3.6233795071730444,-3.620635563047243,-3.813159259512874,0.0006231454454150133
KXWC1HSPREAD-26JUN25ECUGER-GER2,14.0,0.4,1,-3.959352989647328,-4.059088535062907,-3.8965484718872845,-3.5573144131437346,-3.4760985158352438,-3.7164774308738564,0.13083873185510844
KXWC1HSPREAD-26JUN25ECUGER-GER2,13.0,0.33499999999999996,1,-5.9871338902017515,-6.881159305576177,-6.1237432815543205,-6.252939348871867,-5.7144219036912,-4.685908476693737,0.020842646707950118
KXWC1HSPREAD-26JUN25ECUGER-GER2,12.0,0.125,3,-4.288401212646413,-4.288401212646413,-3.304972995723571,-2.924200142497494,-2.972885235351842,-3.6578006578691915,0.8887542344146225
KXWC1HSPREAD-26JUN25ECUGER-GER2,11.0,0.16,1,-4.049511779603628,-4.473072710203369,-4.210787286357846,-3.3179955598594786,-3.521851721968736,-3.7271600418482413,0.09585314499162541
KXWC1HSPREAD-26JUN25ECUGER-GER2,10.0,0.08,3,-4.54786472602703,-4.54786472602703,-3.7107414803590624,-3.069877850127718,-3.081911229807894,-3.5956831595497185,0.9030815627489128
KXWC1HSPREAD-26JUN25ECUGER-GER2,9.0,0.13,3,-2.6294043822354607,-2.6294043822354607,-2.6654541719390195,-3.0181416079741465,-2.8275172730551597,-3.4899866765025136,0.8388667176958156
KXWC1HSPREAD-26JUN25ECUGER-GER2,8.0,0.15,1,-2.058533514088545,-1.8764210371245735,-2.059617663010014,-2.961211165473088,-2.8630716255344315,-3.424653674295885,0.40452324763886904
KXWC1HSPREAD-26JUN25ECUGER-GER2,7.0,0.14,3,-3.5945689809499934,-3.5945689809499934,-3.101670922355785,-3.1990010431006004,-2.888087253134902,-3.3975598221784056,0.8723335261211126
KXWC1HSPREAD-26JUN25ECUGER-GER2,6.0,0.17,3,-3.352426353380128,-3.352426353380128,-2.8875152625582747,-3.124943233731524,-2.867153616311658,-3.3477973114320267,0.08322857759397896
KXWC1HSPREAD-26JUN25ECUGER-GER2,5.0,0.14,3,-2.318036997594206,-2.318036997594206,-2.4898959331640635,-3.086292241801296,-2.863437084184059,-3.2758245437447986,0.19343144060422585
KXWC1HSPREAD-26JUN25ECUGER-GER2,4.0,0.12,3,-1.9124377365581697,-1.9124377365581697,-2.0797632326627378,-3.2180763795279144,-2.8298630478654103,-3.2073701721516232,0.7724285007551192
KXWC1HSPREAD-26JUN25ECUGER-GER2,3.0,0.13,3,-4.20427106995504,-4.20427106995504,-3.059421268921081,-3.5204186629210295,-2.9193938148859924,-3.198113413344393,0.8866497295200033
KXWC1HSPREAD-26JUN25ECUGER-GER2,2.0,0.16,1,-4.681210046196248,-4.957415994266727,-4.247187309229783,-4.031152388868333,-4.424884523220524,-3.5072285890164645,0.9420522307557166
KXWC1HSPREAD-26JUN25ECUGER-GER2,1.0,0.24,1,-5.68171957364139,-7.288553820774067,-4.83706457284877,-3.3396978463566507,-4.647639170820412,-6.542966539369034,0.005911616565351406
KXMVESPORTSMULTIGAMEEXTENDED-S2026EFDD2BD302C-EF06A3A2A83,4.0,0.003,2,-0.3834010614108319,-0.3834010614108319,-0.18332076370876535,-0.46009903922363926,-2.1179938717426845,-3.8722148464950217,0.42016415863514844
KXMVESPORTSMULTIGAMEEXTENDED-S2026EFDD2BD302C-EF06A3A2A83,3.0,0.002,2,-0.3834010614108319,-0.3834010614108319,-0.1552169977037216,-0.5609290969149779,-2.1179938717426845,-3.8131639522536114,0.3944010553598393
KXMVESPORTSMULTIGAMEEXTENDED-S2026EFDD2BD302C-EF06A3A2A83,2.0,0.002,2,-0.4458410492936927,-0.4458410492936927,-0.13182858119209465,-0.6312831087588668,-3.604072977039016,-3.7541995979873115,0.7639144770007422
KXMVESPORTSMULTIGAMEEXTENDED-S2026EFDD2BD302C-EF06A3A2A83,1.0,0.002,2,-0.4458410492936927,-0.4458410492936927,-0.15282344485471722,-0.8126728928208433,-3.604072977039016,-3.6953343796261704,0.5962464263350802
KXNHLTOTAL-26MAY24COLVGK-7,9.0,0.365,1,-2.8987564314113388,-2.672585181388466,-2.637610526614737,-3.431783400216834,-3.168363247967462,-3.877657952297777,0.17289308335188233
KXNHLTOTAL-26MAY24COLVGK-7,8.0,0.34500000000000003,1,-4.805234258548346,-5.087784640055268,-4.391181077537167,-3.697261053563936,-3.5179363737332916,-3.9117181694023104,0.9520967405228802
KXNHLTOTAL-26MAY24COLVGK-7,7.0,0.42500000000000004,1,-2.451092865925985,-2.2655494112479557,-2.5518290344626706,-3.592095516458068,-3.1508845928922184,-3.7686805575009696,0.6057791836652724
KXNHLTOTAL-26MAY24COLVGK-7,6.0,0.43499999999999994,1,-2.0269596258830416,-1.9402629890144778,-2.2401187872909767,-3.6484264264123407,-2.9091562174128853,-3.710212416365389,0.3412562158724336
KXNHLTOTAL-26MAY24COLVGK-7,5.0,0.42000000000000004,1,-4.899523186457825,-5.100727577095995,-4.334455134726277,-3.788019828372904,-3.5088046049807096,-3.785880825000595,0.03768090801363585
KXNHLTOTAL-26MAY24COLVGK-7,4.0,0.34,1,-2.962893179084479,-2.854864016123916,-2.997128884728069,-3.7473649073686945,-2.9853020242595356,-3.6289175747206976,0.27045480253662996
KXNHLTOTAL-26MAY24COLVGK-7,3.0,0.31,1,-3.884854929883362,-3.998169253384611,-3.654204842357055,-3.8150505712965246,-3.2422941656422672,-3.6450923560537545,0.08972745048604965
KXNHLTOTAL-26MAY24COLVGK-7,2.0,0.245,1,-2.295757453154799,-2.128218225923759,-2.6061683449875206,-3.920534712625213,-4.39470486129737,-3.5100556884190026,0.4565459163982068
KXNHLTOTAL-26MAY24COLVGK-7,1.0,0.24,1,-9.499444818051094,-13.332947115654175,-7.740893039640535,-7.235030406627974,-7.088838499906257,-21.29287294820094,0.9998148756186191
KXBTCD-26JUN1917-T64999.99,7.0,0.31,1,-5.963887587398336,-6.691841866560394,-5.31920089888748,-4.103565650843782,-4.286997413013615,-4.138927031547454,0.9673348831157443
KXBTCD-26JUN1917-T64999.99,6.0,0.45,1,-5.311258846948607,-5.866313710200851,-5.358104363405819,-4.650173382491527,-5.890785143169008,-4.478528533534081,0.9241408330947785
KXBTCD-26JUN1917-T64999.99,5.0,0.66,1,-3.0644756756924107,-2.6733426924583568,-2.9421381999275473,-3.666992903933971,-2.882859205567563,-3.8601833542140844,0.4802832333618966
KXBTCD-26JUN1917-T64999.99,4.0,0.66,1,-3.0541042409512777,-2.9413601748264164,-2.996800710880638,-3.742637526535313,-2.971446688283113,-3.8152653819908435,0.7793342814457246
KXBTCD-26JUN1917-T64999.99,3.0,0.69,1,-7.6365440978074,-8.896759894466376,-7.19037263589811,-5.388781421978689,-15.639543411664178,-6.023179198364149,0.007838371776824579
KXBTCD-26JUN1917-T64999.99,2.0,0.33,1,-5.084108960653132,-6.1493737539095354,-5.060674443636534,-4.781760237365854,-4.8137808018769075,-4.969895630806281,0.04084703684694219
KXBTCD-26JUN1917-T64999.99,1.0,0.04,2,-3.924227069734676,-3.924227069734676,-2.241272725946098,-2.0002217523933346,-3.625010936287151,-3.9798177404388504,0.02378653504819453
KXEPLGAME-26MAY19CFCTOT-TOT,17.0,0.375,1,-7.8168467788980704,-9.811389289359372,-8.163145338502865,-10.48173859207588,-10.198399785046428,-5.837176080919426,0.9919579153493552
KXEPLGAME-26MAY19CFCTOT-TOT,16.0,0.76,1,-3.3650704923563155,-2.849239720182986,-2.8796986990763416,-3.2030478114357317,-3.170474735417721,-4.018851249660202,0.44973287623777675
KXEPLGAME-26MAY19CFCTOT-TOT,15.0,0.75,1,-7.458716470897268,-9.472623029406208,-8.636850285357914,-17.611409312393018,-19.49400654200493,-7.296275761290445,0.0134729649995238
KXEPLGAME-26MAY19CFCTOT-TOT,14.0,0.21000000000000002,1,-4.675186775242231,-4.70463466852347,-4.727534173203763,-3.5279857863560644,-5.151433035090965,-4.361466197152606,0.7631348140575319
KXEPLGAME-26MAY19CFCTOT-TOT,13.0,0.36,1,-3.464423012950656,-3.052605845195073,-3.144371726010706,-3.2630454509845515,-3.1974943400162954,-4.170542382470803,0.4000918980887794
KXEPLGAME-26MAY19CFCTOT-TOT,12.0,0.33,1,-4.37262320831692,-4.708793801406586,-4.503501917275889,-3.651418272779164,-3.7276802713694983,-4.190591482823302,0.11725394739819656
KXEPLGAME-26MAY19CFCTOT-TOT,11.0,0.23,1,-3.0129740868518073,-2.8406289847324855,-2.9227097092136347,-3.172507996283409,-2.9467262115969466,-4.064955864938975,0.3073824844154381
KXEPLGAME-26MAY19CFCTOT-TOT,10.0,0.2,1,-5.759035916246441,-6.4355286360942525,-5.860865810013157,-4.609701964109457,-5.874642095849457,-4.303901313893897,0.9589413694915205
KXEPLGAME-26MAY19CFCTOT-TOT,9.0,0.37,1,-4.216988959525269,-4.338804708750287,-4.26256222902989,-3.5781753857204146,-3.8500308860029984,-4.109792539678872,0.16551912589594453
KXEPLGAME-26MAY19CFCTOT-TOT,8.0,0.26,1,-3.5507600435368913,-3.4370070637334704,-3.492477587759226,-3.47738442735051,-3.1140354093502083,-3.9634288314767496,0.7339287349894187
KXEPLGAME-26MAY19CFCTOT-TOT,7.0,0.31,1,-2.502697099223691,-2.2638713234587056,-2.50509511517277,-3.49422322683679,-3.1508845928922184,-3.879296191471081,0.617570340241345
KXEPLGAME-26MAY19CFCTOT-TOT,6.0,0.32,1,-2.029165375180393,-1.9184970824521226,-2.18763066117264,-3.5438860336852005,-2.9091562174128853,-3.8205723756643244,0.27005693608286446
KXEPLGAME-26MAY19CFCTOT-TOT,5.0,0.31,1,-1.9020275013809855,-1.8087790625289561,-2.0827914431673924,-3.611456058608584,-2.9091562174128853,-3.7619772495391457,0.20575805099448335
KXEPLGAME-26MAY19CFCTOT-TOT,4.0,0.3,1,-2.7413356528704718,-2.608876464962116,-2.542602004423851,-3.687068750957479,-2.937710894293345,-3.7092688668222125,0.15926447854348796
KXEPLGAME-26MAY19CFCTOT-TOT,3.0,0.28,3,-1.8735991732529447,-1.8735991732529447,-2.1874573688178325,-3.7979815198711204,-2.7648690898884003,-3.6459532814316633,0.20178808199986176
KXEPLGAME-26MAY19CFCTOT-TOT,2.0,0.27,1,-3.3481467348835547,-3.2679943450238578,-2.9355431803903116,-3.9407225047079524,-4.3985371993192235,-3.607162031340748,0.08884718520779365
