key,band,budget,p0,tau0,evd,evj,mvd,mvj,cvd,cvj
KXPCECORE-26APR-T0.2,30.0,0.1659,0.79,30.0,0.0009749999999999863,0.7881749999999997,0.0011018639404169856,0.37944164619772935,0.0008700285123978674,0.2972072898024475
KXPCECORE-26APR-T0.2,14.0,0.1875,0.75,14.0,0.0003249999999999939,0.7789249999999998,0.000504627735587756,0.35540486436231755,0.0003553593893772514,0.25576184478625097
KXPCECORE-26APR-T0.2,7.0,0.189975,0.745,7.0,9.999999999999351e-05,0.7771249999999997,0.00023787426854705084,0.26570708836259926,0.00014370989744527557,0.23696145662686882
KXPCECORE-26APR-T0.2,3.0,0.1538999999999999,0.8100000000000002,3.0,9.999999999999351e-05,0.7581999999999998,9.616345636442109e-05,0.23119223872398198,4.1355236352586204e-05,0.17716103110045084
FORB-22MAY01,30.0,0.2419,0.59,29.958333333333336,0.0021249999999999793,0.07412500000000002,0.0011341073546595765,0.4253308722377254,0.0008628759401304835,0.3331682380272723
FORB-22MAY01,14.0,0.1824,0.76,14.000000000000004,0.00042500000000000084,0.04832500000000001,0.0005186817132227888,0.2928141771785333,0.0004006400306200482,0.26926535143550007
FORB-22MAY01,7.0,0.17709999999999998,0.77,7.0,0.00022499999999999818,0.04082499999999998,0.00028039137364667296,0.2702790541951476,0.00018053360164281085,0.20998210491616526
FORB-22MAY01,3.0,0.17159999999999997,0.78,3.0,0.00012500000000000022,0.04002499999999998,9.232241405330042e-05,0.23738962043369027,4.2389069546895935e-05,0.192772752605553
KXBRENTW-26MAY0817-T100.99,7.0,0.0899999999999999,0.9000000000000001,6.0,0.0,0.5636,0.00020478352711463476,0.1982580400573174,0.00019227382287017653,0.14780322491693795
KXBRENTW-26MAY0817-T100.99,3.0,0.04750000000000004,0.95,3.0,0.0,0.4825,8.399874508262978e-05,0.12059045087641397,7.571774196479822e-05,0.10409457784023064
KXNETFLIXRANKSHOW-25FEB03-TRS2,7.0,0.22749999999999998,0.65,5.0,0.0001,0.198,0.00017234745962961626,0.28928931096028515,8.923725789973617e-05,0.2346030930366772
KXNETFLIXRANKSHOW-25FEB03-TRS2,3.0,0.05639999999999999,0.06,3.0,0.0001,0.005899999999999999,6.451038631679213e-05,0.09791040214542193,6.027120997904953e-05,0.08234434173811694
KXNCAALAXFINAL-26-UNC,30.0,0.1411,0.17,30.0,0.0015749999999999987,0.04262499999999999,0.0011048741724993046,0.3517554520330779,0.000969199545009145,0.23264694776129338
