key,band,budget,p0,tau0,evd,evj,mvd,mvj,cvd,cvj
sim66,30.0,0.1513426059567033,0.18590225399838237,30.0,0.0009726320081448002,0.05449197074672432,0.0009523590733709137,1.0864559619821383,0.0011750661127482465,0.2812618952879735
sim66,14.0,0.13028764897666492,0.15400527312784798,14.0,0.0009726320081448002,0.020849336185259,0.0004507203698935758,0.664707939707356,0.0004994370128536275,0.2301264952932477
sim69,30.0,0.23722381014536567,0.38696819096097623,30.0,0.0008385629172252555,0.43363681436961654,0.001020808215719848,1.058469183154247,0.0008642255512421401,0.3525476970344841
sim69,14.0,0.1494092711245636,0.18283958494882058,14.0,0.0006825540831408758,0.030464838577080117,0.00045247026609033765,0.8239497002291745,0.000423163464653316,0.2527329493156181
sim70,30.0,0.16606206520376696,0.21027955751063568,26.0,0.0002501415651642784,0.2692449580941884,0.0008363731198762046,1.1562597519533775,0.0009890349566559979,0.2697932124047567
sim70,14.0,0.21800681179480666,0.6788663976413495,14.0,7.165743190195659e-05,0.12953874400542942,0.00046637013522036634,0.7007657286524739,0.0003461278625352336,0.2876212527522693
sim70,7.0,0.11402192581110851,0.1312479502580474,7.0,7.165743190195659e-05,0.006483129971021714,0.000218675950611987,0.5325528670528383,0.0001910587307089648,0.19522318122390814
sim73,30.0,0.074419619748655,0.9190231261533723,30.0,0.002296620689613514,0.0027127528014772905,0.0009195283793898754,1.0139890038112427,0.001510353146227783,0.20597502760686776
sim78,30.0,0.1630491037476114,0.7948743736786712,30.0,0.0006396227373985596,0.3069942805049021,0.001000520160427982,1.0663890240608587,0.0011819403358661084,0.2908332800687423
sim78,14.0,0.17365120799876196,0.776312851675846,14.0,0.0003614567011013886,0.18813148620315678,0.00046596698714447256,0.681266348354825,0.0004300504321220805,0.2625148171494482
sim78,7.0,0.22181084515000962,0.3321037378319864,7.0,0.0,0.08756414100136677,0.00024280739216503544,0.5367587741665504,0.00014317801648023345,0.2605049643067343
sim78,3.0,0.19232170480134766,0.25983694039537986,3.0,0.0,0.03214486785753924,8.374353214884578e-05,0.3999678237625507,5.8278407167710064e-05,0.2334309190554273
sim82,30.0,0.19012464271243484,0.2553055838651704,29.0,0.0006607759825106396,0.07876237320872591,0.000938127851590924,1.0077070462099258,0.00105964079114709,0.29575791520660605
sim82,14.0,0.10987088223808124,0.12566176021955924,14.0,0.0002838928000997533,0.026294080367845384,0.0004368366619615366,0.8043270394732681,0.0005412876776651413,0.21772153990541707
sim83,30.0,0.05728458196580673,0.06100635763807095,30.0,0.0016221657064114776,0.0005587184848529922,0.0008937028289210911,1.0532211027384073,0.0016064235795974107,0.1852202009170778
sim84,30.0,0.05098478898632555,0.9461112092445946,30.0,0.0019869257061434923,0.6120618670640992,0.000905753253303108,1.0779983641747812,0.0016011962577379818,0.1753774266246811
sim84,14.0,0.06082644364779788,0.9349408653509143,14.0,0.0007381773232114609,0.6005563675447001,0.00042031203703944074,0.6612913062856535,0.0007056224225646765,0.16483933812153168
sim84,7.0,0.1512793107551162,0.8141984870187694,7.0,0.0,0.5935147725281948,0.0002336399498262737,0.5102150902402292,0.00018393636725834697,0.20813772129809854
sim84,3.0,0.18442024152001338,0.756085451519579,3.0,0.0,0.36224773009143163,9.122421178347069e-05,0.3570466616815257,4.52243717346615e-05,0.23788591369193612
sim85,30.0,0.21538151804516967,0.31393957445273235,30.0,0.0010012386758154294,0.13848310611351922,0.0009323279890780531,1.1636374021010654,0.0009799045588838172,0.3210514017910125
sim85,14.0,0.23463132817108173,0.6239704474014605,14.0,0.0005170107525130374,0.1004123706351461,0.0004807147747527837,0.850236164656902,0.0003179145735947162,0.3032781327643439
sim85,7.0,0.2107596693606545,0.6980917227936229,7.0,0.0005011987257156784,0.05783541447262955,0.00021692566116313157,0.518996572258628,0.0001533338578372122,0.2589024466092597
sim89,30.0,0.07269489629540625,0.07892387421679468,30.0,0.001466468498807067,0.017077169331140958,0.0008889378098784094,1.2532409951313064,0.0015394400477445563,0.18280200128662613
sim89,14.0,0.050527694593072686,0.053376774666915344,14.0,0.000367141579472803,0.008936746475940121,0.00041668560987641415,0.6108131313536126,0.0006993807781145152,0.16188392127713833
sim91,30.0,0.2476792543445769,0.5481741181073726,30.0,0.000626821445831409,0.4326071626810431,0.000996896603202614,1.1027982465254715,0.0009585265028315706,0.334981490095367
sim91,14.0,0.12038151674804158,0.13997432973195034,14.0,0.0003968240802315834,0.39643361799269144,0.0004607081574306584,0.6684764333751159,0.0004940772306473984,0.21479817792084344
sim91,7.0,0.08903874490102731,0.09880023043504538,7.0,0.0003968240802315834,0.003558395341423398,0.00020457243598935267,0.5810339489521484,0.00024724691270406755,0.1596088045613409
sim93,30.0,0.06536834721563305,0.9296878550580258,30.0,0.002037966397213458,0.007673689691305997,0.0008772022352928263,0.9407893937333689,0.0015223011583198798,0.19139545722169324
sim93,14.0,0.05212129121530509,0.9448355974792203,14.0,0.000811877528913167,0.003298589506040515,0.00042035628439590666,0.6695499479186872,0.0007213795204289281,0.1453916543570443
sim95,30.0,0.1892566573103196,0.25353835452614454,30.0,0.0013817750367303855,0.05186685692356473,0.0009792005210533025,0.9697966499940475,0.0010653829263845608,0.2729926146380822
sim96,14.0,0.09099561703822452,0.898753536613502,14.0,0.0008828371486460411,0.0036494445413523618,0.0004195787729070913,0.667768628059456,0.0005695115524907508,0.19560088186809338
sim97,30.0,0.24984686876002352,0.48762537919867954,30.0,0.0012664681947929031,0.48428995695803656,0.000977389974295975,1.2145052701767636,0.0009081285977902468,0.33833175772170365
